name,ascii_name,pop,timezone,country,lat,lng
Ashkelon,Ashkelon,144073,Asia/Jerusalem,IL,31.66926,34.57149
Pinetown,Pinetown,144026,Africa/Johannesburg,ZA,-29.82068,30.88674
Teshi Old Town,Teshi Old Town,144013,Africa/Accra,GH,5.58365,-0.10722
Orekhovo-Borisovo,Orekhovo-Borisovo,144000,Europe/Moscow,RU,55.61252,37.72639
Biryulëvo,Biryulevo,144000,Europe/Moscow,RU,55.58635,37.67781
Nanjin,Nanjin,143766,Asia/Shanghai,CN,29.98497,106.26529
Dumai,Dumai,143760,Asia/Jakarta,ID,1.66711,101.44316
Qianjiang,Qianjiang,143727,Asia/Shanghai,CN,29.53284,108.77478
Saguenay,Saguenay,143692,America/Toronto,CA,48.41675,-71.06573
Ashikaga,Ashikaga,143653,Asia/Tokyo,JP,36.33333,139.45
Khemisset,Khemisset,143640,Africa/Casablanca,MA,33.82404,-6.06627
Marawi City,Marawi City,143627,Asia/Manila,PH,8.0034,124.28395
Çanakkale,Canakkale,143622,Europe/Istanbul,TR,40.15552,26.41271
Luziânia,Luziania,143601,America/Sao_Paulo,BR,-16.2525,-47.95028
Torrance,Torrance,143592,America/Los_Angeles,US,33.83585,-118.34063
Stara Zagora,Stara Zagora,143431,Europe/Sofia,BG,42.43278,25.64194
Ruse,Ruse,143417,Europe/Sofia,BG,43.84872,25.9534
Lévis,Levis,143414,America/Toronto,CA,46.80326,-71.17793
Heidelberg,Heidelberg,143345,Europe/Berlin,DE,49.40768,8.69079
Touggourt,Touggourt,143270,Africa/Algiers,DZ,33.11083,6.07
Surprise,Surprise,143148,America/Phoenix,US,33.63059,-112.33322
Kenema,Kenema,143137,Africa/Freetown,SL,7.87687,-11.19025
Norwich,Norwich,143135,Europe/London,GB,52.62783,1.29834
Cabo,Cabo,143105,America/Recife,BR,-8.28333,-35.03333
Amiens,Amiens,143086,Europe/Paris,FR,49.9,2.3
Calama,Calama,143084,America/Santiago,CL,-22.45667,-68.92371
Macaé,Macae,143029,America/Sao_Paulo,BR,-22.38484,-41.78324
Kuz’minki,Kuz'minki,143000,Europe/Moscow,RU,55.7,37.8
Novyye Kuz’minki,Novyye Kuz'minki,143000,Europe/Moscow,RU,55.7,37.75
Bhīmavaram,Bhimavaram,142967,Asia/Kolkata,IN,16.54078,81.52322
Aalborg,Aalborg,142937,Europe/Copenhagen,DK,57.048,9.9187
Ghardaïa,Ghardaia,142913,Africa/Algiers,DZ,32.49094,3.67347
Pyatigorsk,Pyatigorsk,142865,Europe/Moscow,RU,44.05,43.05036
Mbanza-Ngungu,Mbanza-Ngungu,142773,Africa/Kinshasa,CD,-5.25837,14.85838
Middlesbrough,Middlesbrough,142707,Europe/London,GB,54.57623,-1.23483
Shahrisabz,Shahrisabz,142700,Asia/Samarkand,UZ,39.05778,66.83417
Moriguchi,Moriguchi,142655,Asia/Tokyo,JP,34.73333,135.56667
Rybnik,Rybnik,142510,Europe/Warsaw,PL,50.09713,18.54179
Saïda,Saida,142497,Africa/Algiers,DZ,34.83033,0.15171
Metairie Terrace,Metairie Terrace,142489,America/Chicago,US,29.97854,-90.16396
Tuzla,Tuzla,142486,Europe/Sarajevo,BA,44.53842,18.66709
Khanpur,Khanpur,142426,Asia/Karachi,PK,28.64739,70.65694
Nawābganj,Nawabganj,142361,Asia/Dhaka,BD,24.59025,88.27444
Inezgane,Inezgane,142320,Africa/Casablanca,MA,30.35535,-9.53639
Pasadena,Pasadena,142250,America/Los_Angeles,US,34.14778,-118.14452
Paderborn,Paderborn,142161,Europe/Berlin,DE,51.71905,8.75439
Kelowna,Kelowna,142146,America/Vancouver,CA,49.88307,-119.48568
Kimberley,Kimberley,142089,Africa/Johannesburg,ZA,-28.73226,24.76232
Ciego de Ávila,Ciego de Avila,142027,America/Havana,CU,21.84,-78.76194
Samālūţ,Samalut,142009,Africa/Cairo,EG,28.31214,30.71007
Chertanovo Yuzhnoye,Chertanovo Yuzhnoye,142000,Europe/Moscow,RU,55.59072,37.59519
Jieshou,Jieshou,141993,Asia/Shanghai,CN,33.26338,115.36108
Maykop,Maykop,141970,Europe/Moscow,RU,44.60778,40.10583
Kisaran,Kisaran,141915,Asia/Jakarta,ID,2.9845,99.6158
Facatativá,Facatativa,141762,America/Bogota,CO,4.81367,-74.35453
eMbalenhle,eMbalenhle,141741,Africa/Johannesburg,ZA,-26.53333,29.06667
Punto Fijo,Punto Fijo,141729,America/Caracas,VE,11.69152,-70.19918
Myingyan,Myingyan,141713,Asia/Yangon,MM,21.46002,95.3884
Arnhem,Arnhem,141674,Europe/Amsterdam,NL,51.98,5.91111
Zheleznodorozhnyy,Zheleznodorozhnyy,141648,Europe/Moscow,RU,55.744,38.01684
Zamora,Zamora,141627,America/Mexico_City,MX,19.9855,-102.28387
Tours,Tours,141621,Europe/Paris,FR,47.39484,0.70398
Bondoukou,Bondoukou,141568,Africa/Abidjan,CI,8.0402,-2.80003
Chichicastenango,Chichicastenango,141567,America/Guatemala,GT,14.94333,-91.11116
Tobruk,Tobruk,141499,Africa/Tripoli,LY,32.08963,23.95385
Barrie,Barrie,141434,America/Toronto,CA,44.40011,-79.66634
Bālurghāt,Balurghat,141404,Asia/Kolkata,IN,25.22099,88.77732
Abbotsford,Abbotsford,141397,America/Vancouver,CA,49.05798,-122.25257
Ibirité,Ibirite,141374,America/Sao_Paulo,BR,-20.02194,-44.05889
Bolton,Bolton,141331,Europe/London,GB,53.58333,-2.43333
Lauro de Freitas,Lauro de Freitas,141280,America/Bahia,BR,-12.89444,-38.32722
Potosí,Potosi,141251,America/La_Paz,BO,-19.58361,-65.75306
Khuzdar,Khuzdar,141227,Asia/Karachi,PK,27.81193,66.61096
Usera,Usera,141189,Europe/Madrid,ES,40.38866,-3.70035
Limoges,Limoges,141176,Europe/Paris,FR,45.83362,1.24759
Gainesville,Gainesville,141085,America/New_York,US,29.65163,-82.32483
Paranaguá,Paranagua,141013,America/Sao_Paulo,BR,-25.51626,-48.52537
Ghazni,Ghazni,141000,Asia/Kabul,AF,33.55391,68.42096
Orange,Orange,140992,America/Los_Angeles,US,33.78779,-117.85311
Wola,Wola,140958,Europe/Warsaw,PL,52.23477,20.96004
Sanhe,Sanhe,140954,Asia/Shanghai,CN,29.86864,107.73027
Īlām,Ilam,140940,Asia/Tehran,IR,33.6374,46.4227
Việt Trì,Viet Tri,140935,Asia/Bangkok,VN,21.32274,105.40198
Gongzhuling,Gongzhuling,140909,Asia/Shanghai,CN,43.50075,124.81979
Córdoba,Cordoba,140896,America/Mexico_City,MX,18.8842,-96.92559
Comodoro Rivadavia,Comodoro Rivadavia,140850,America/Argentina/Catamarca,AR,-45.86256,-67.494
Kampung Sungai Ara,Kampung Sungai Ara,140849,Asia/Kuala_Lumpur,MY,5.32699,100.27348
Fullerton,Fullerton,140847,America/Los_Angeles,US,33.87029,-117.92534
Killeen,Killeen,140806,America/Chicago,US,31.11712,-97.7278
Norilsk,Norilsk,140800,Asia/Krasnoyarsk,RU,69.3535,88.2027
Mtwara,Mtwara,140793,Africa/Dar_es_Salaam,TZ,-10.26667,40.18333
Beni,Beni,140731,Africa/Lubumbashi,CD,0.49113,29.47306
Debre Mark’os,Debre Mark'os,140700,Africa/Addis_Ababa,ET,10.35,37.73333
Nigel,Nigel,140644,Africa/Johannesburg,ZA,-26.43138,28.47713
Kaithal,Kaithal,140604,Asia/Kolkata,IN,29.80153,76.39959
Buea,Buea,140533,Africa/Douala,CM,4.15342,9.24231
Shuizhai,Shuizhai,140493,Asia/Shanghai,CN,23.92961,115.76499
Al’met’yevsk,Al'met'yevsk,140437,Europe/Moscow,RU,54.90442,52.3154
Darmstadt,Darmstadt,140385,Europe/Berlin,DE,49.87167,8.65027
Toowoomba,Toowoomba,140303,Australia/Brisbane,AU,-27.56056,151.95386
McAllen,McAllen,140269,America/Chicago,US,26.20341,-98.23001
Lakhīmpur,Lakhimpur,140223,Asia/Kolkata,IN,27.94822,80.77935
Mpumalanga,Mpumalanga,140121,Africa/Johannesburg,ZA,-29.81292,30.63646
Zaanstad,Zaanstad,140085,Europe/Amsterdam,NL,52.45313,4.81356
Kuwana,Kuwana,140051,Asia/Tokyo,JP,35.05192,136.66958
Vidisha,Vidisha,140045,Asia/Kolkata,IN,23.52604,77.81092
Ayacucho,Ayacucho,140033,America/Lima,PE,-13.15878,-74.22321
Coquitlam,Coquitlam,140000,America/Vancouver,CA,49.2846,-122.78217
Shanhaiguan,Shanhaiguan,140000,Asia/Shanghai,CN,40.0025,119.74889
Chamartín,Chamartin,140000,Europe/Madrid,ES,40.46206,-3.6766
Şaḩam,Saham,140000,Asia/Muscat,OM,24.17222,56.88861
Abéché,Abeche,139983,Africa/Ndjamena,TD,13.82916,20.8324
Peristéri,Peristeri,139981,Europe/Athens,GR,38.01539,23.69187
Amersfoort,Amersfoort,139914,Europe/Amsterdam,NL,52.155,5.3875
Jeongeup,Jeongeup,139876,Asia/Seoul,KR,35.60004,126.91699
Bellevue,Bellevue,139820,America/Los_Angeles,US,47.61038,-122.20068
Korolev,Korolev,139798,Europe/Moscow,RU,55.91417,37.82556
Dadu,Dadu,139784,Asia/Karachi,PK,26.73033,67.7769
Shinyanga,Shinyanga,139727,Africa/Dar_es_Salaam,TZ,-3.66393,33.42118
Gojra,Gojra,139726,Asia/Karachi,PK,31.14926,72.68323
Sollentuna,Sollentuna,139606,Europe/Stockholm,SE,59.42804,17.95093
Yaizu,Yaizu,139578,Asia/Tokyo,JP,34.86877,138.31952
Payakumbuh,Payakumbuh,139576,Asia/Jakarta,ID,-0.2159,100.6334
Āsela,Asela,139500,Africa/Addis_Ababa,ET,7.95,39.13333
Haldwani,Haldwani,139497,Asia/Kolkata,IN,29.22254,79.5286
Gbongan,Gbongan,139485,Africa/Lagos,NG,7.47734,4.35351
Siem Reap,Siem Reap,139458,Asia/Phnom_Penh,KH,13.36179,103.86056
Anaco,Anaco,139397,America/Caracas,VE,9.42958,-64.46428
Purwodadi,Purwodadi,139387,Asia/Jakarta,ID,-7.0868,110.9158
Hābra,Habra,139297,Asia/Kolkata,IN,22.84202,88.65606
Sidoarjo,Sidoarjo,139189,Asia/Jakarta,ID,-7.4478,112.7183
Şabāḩ as Sālim,Sabah as Salim,139163,Asia/Kuwait,KW,29.25722,48.05722
Kariya,Kariya,139159,Asia/Tokyo,JP,34.98333,136.98333
Lausanne,Lausanne,139111,Europe/Zurich,CH,46.516,6.63282
Choloma,Choloma,139100,America/Tegucigalpa,HN,15.61444,-87.95302
Stockport,Stockport,139052,Europe/London,GB,53.40979,-2.15761
Budapest XI. kerület,Budapest XI. keruelet,139049,Europe/Budapest,HU,47.47603,19.03605
Huadian,Huadian,139047,Asia/Shanghai,CN,42.96333,126.74778
Kousséri,Kousseri,139024,Africa/Douala,CM,12.07689,15.03063
Weru,Weru,139004,Asia/Jakarta,ID,-6.711,108.5037
Al-'Ubūr,Al-'Ubur,138987,Africa/Cairo,EG,30.22886,31.48149
Kolpino,Kolpino,138979,Europe/Moscow,RU,59.75069,30.58856
Belgrano,Belgrano,138942,America/Argentina/Buenos_Aires,AR,-34.5627,-58.45829
Sarh,Sarh,138928,Africa/Ndjamena,TD,9.14555,18.38331
San Juan del Río,San Juan del Rio,138878,America/Mexico_City,MX,20.38886,-99.99577
Sekondi-Takoradi,Sekondi-Takoradi,138872,Africa/Accra,GH,4.92678,-1.75773
Porbandar,Porbandar,138872,Asia/Kolkata,IN,21.64219,69.60929
Liuzhi,Liuzhi,138826,Asia/Shanghai,CN,26.2342,105.426
Fuyu,Fuyu,138704,Asia/Shanghai,CN,45.18333,124.81667
Chitradurga,Chitradurga,138587,Asia/Kolkata,IN,14.22262,76.40038
Ishinomaki,Ishinomaki,138538,Asia/Tokyo,JP,38.41667,141.3
Metairie,Metairie,138481,America/Chicago,US,29.98409,-90.15285
Chaohu,Chaohu,138463,Asia/Shanghai,CN,31.6,117.86667
Koga,Koga,138446,Asia/Tokyo,JP,36.18333,139.71667
Táriba,Tariba,138402,America/Caracas,VE,7.82117,-72.22329
Ejigbo,Ejigbo,138357,Africa/Lagos,NG,7.90303,4.31364
Thānesar,Thanesar,138279,Asia/Kolkata,IN,29.97323,76.83214
Ksar El Kebir,Ksar El Kebir,138262,Africa/Casablanca,MA,35.00044,-5.90378
Tiruvannāmalai,Tiruvannamalai,138243,Asia/Kolkata,IN,12.22662,79.07461
Dabou,Dabou,138083,Africa/Abidjan,CI,5.32556,-4.37685
Anand,Anand,138009,Asia/Kolkata,IN,22.55251,72.9552
Parnaíba,Parnaiba,138008,America/Fortaleza,BR,-2.90472,-41.77667
Bertoua,Bertoua,137993,Africa/Douala,CM,4.57728,13.68459
Jacmel,Jacmel,137966,America/Port-au-Prince,HT,18.23427,-72.53539
Vĩnh Long,Vinh Long,137870,Asia/Ho_Chi_Minh,VN,10.25369,105.9722
Praia,Praia,137868,Atlantic/Cape_Verde,CV,14.93152,-23.51254
Lleida,Lleida,137856,Europe/Madrid,ES,41.61674,0.62218
Dayton,Dayton,137644,America/New_York,US,39.75895,-84.19161
Liangping,Liangping,137620,Asia/Shanghai,CN,30.66108,107.7661
Kirdāsah,Kirdasah,137588,Africa/Cairo,EG,30.03103,31.11109
Itu,Itu,137586,America/Sao_Paulo,BR,-23.26417,-47.29917
Ponce,Ponce,137491,America/Puerto_Rico,PR,18.01031,-66.62398
Jieshi,Jieshi,137444,Asia/Shanghai,CN,22.81027,115.83058
Hejiang,Hejiang,137437,Asia/Shanghai,CN,28.81161,105.83359
Castanhal,Castanhal,137406,America/Belem,BR,-1.29389,-47.92639
Bhisho,Bhisho,137287,Africa/Johannesburg,ZA,-32.84721,27.44218
Negombo,Negombo,137223,Asia/Colombo,LK,7.2083,79.8358
Irákleion,Irakleion,137154,Europe/Athens,GR,35.32787,25.14341
Wuyishan,Wuyishan,137133,Asia/Shanghai,CN,27.75995,118.03066
Miramar,Miramar,137132,America/New_York,US,25.98731,-80.23227
Jiashan,Jiashan,137112,Asia/Shanghai,CN,30.84918,120.92583
Bilqās,Bilqas,137080,Africa/Cairo,EG,31.21452,31.35798
Odintsovo,Odintsovo,137041,Europe/Moscow,RU,55.66977,37.27716
Rangkasbitung,Rangkasbitung,137041,Asia/Jakarta,ID,-6.3591,106.2494
Foggia,Foggia,137032,Europe/Rome,IT,41.45845,15.55188
Antsiranana,Antsiranana,136959,Indian/Antananarivo,MG,-12.31732,49.29188
Kānchrāpāra,Kanchrapara,136954,Asia/Kolkata,IN,22.95998,88.42849
San Juan Sacatepéquez,San Juan Sacatepequez,136886,America/Guatemala,GT,14.71889,-90.64417
Funtua,Funtua,136811,Africa/Lagos,NG,11.52351,7.31174
Dawei,Dawei,136783,Asia/Yangon,MM,14.0823,98.19151
Igboho,Igboho,136764,Africa/Lagos,NG,8.83784,3.75628
Gunungsitoli,Gunungsitoli,136707,Asia/Jakarta,ID,1.2888,97.6143
Apeldoorn,Apeldoorn,136670,Europe/Amsterdam,NL,52.21,5.96944
Divo,Divo,136627,Africa/Abidjan,CI,5.83739,-5.35723
Shizuishan,Shizuishan,136570,Asia/Shanghai,CN,39.23333,106.76944
Baia Mare,Baia Mare,136553,Europe/Bucharest,RO,47.65729,23.56808
Larache,Larache,136505,Africa/Casablanca,MA,35.19321,-6.15572
Kabankalan,Kabankalan,136483,Asia/Manila,PH,9.9839,122.81423
Hampton,Hampton,136454,America/New_York,US,37.02987,-76.34522
São Caetano do Sul,Sao Caetano do Sul,136453,America/Sao_Paulo,BR,-23.62306,-46.55111
Van Nuys,Van Nuys,136443,America/Los_Angeles,US,34.18667,-118.44897
Būsh,Bush,136441,Africa/Cairo,EG,29.14816,31.12733
Mlolongo,Mlolongo,136351,Africa/Nairobi,KE,-1.39639,36.94028
Ebina,Ebina,136312,Asia/Tokyo,JP,35.38121,139.39651
West Valley City,West Valley City,136208,America/Denver,US,40.69161,-112.00105
Gejiu,Gejiu,136135,Asia/Shanghai,CN,23.36085,103.15372
Mahbūbnagar,Mahbubnagar,136135,Asia/Kolkata,IN,16.74385,77.98597
Kisarazu,Kisarazu,136023,Asia/Tokyo,JP,35.38329,139.93254
Saaba,Saaba,136011,Africa/Ouagadougou,BF,12.37136,-1.41468
Dimāpur,Dimapur,135860,Asia/Kolkata,IN,25.91174,93.7217
Tasek Glugor,Tasek Glugor,135786,Asia/Kuala_Lumpur,MY,5.48032,100.49849
Osorno,Osorno,135773,America/Santiago,CL,-40.57395,-73.13348
Jiagedaqi,Jiagedaqi,135760,Asia/Shanghai,CN,50.41667,124.11667
Queimados,Queimados,135741,America/Sao_Paulo,BR,-22.71611,-43.55528
Tumxuk,Tumxuk,135727,Asia/Urumqi,CN,39.86984,79.06118
Kushtia,Kushtia,135724,Asia/Dhaka,BD,23.9028,89.11943
Pitalito,Pitalito,135711,America/Bogota,CO,1.85371,-76.05071
Baliuag,Baliuag,135679,Asia/Manila,PH,14.95472,120.89694
West Bromwich,West Bromwich,135618,Europe/London,GB,52.51868,-1.9945
Isahaya,Isahaya,135546,Asia/Tokyo,JP,32.84111,130.04306
Cẩm Phả,Cam Pha,135477,Asia/Bangkok,VN,21.01004,107.27345
Cẩm Phả Mines,Cam Pha Mines,135477,Asia/Bangkok,VN,21.01667,107.3
Petapa,Petapa,135447,America/Guatemala,GT,14.50189,-90.56196
Buguma,Buguma,135404,Africa/Lagos,NG,4.73614,6.86236
Shiqiao,Shiqiao,135308,Asia/Shanghai,CN,22.9464,113.35769
Pyay,Pyay,135308,Asia/Yangon,MM,18.81996,95.21562
Rabak,Rabak,135281,Africa/Khartoum,SD,13.18087,32.73999
Tây Ninh,Tay Ninh,135254,Asia/Ho_Chi_Minh,VN,11.31004,106.09828
Robertsonpet,Robertsonpet,135218,Asia/Kolkata,IN,12.95629,78.27539
Tyre,Tyre,135204,Asia/Beirut,LB,33.27333,35.19389
Kutaisi,Kutaisi,135201,Asia/Tbilisi,GE,42.26791,42.69459
Cartago,Cartago,134972,America/Bogota,CO,4.74639,-75.91167
Hinthada,Hinthada,134947,Asia/Yangon,MM,17.64944,95.45705
Bielany,Bielany,134854,Europe/Warsaw,PL,52.29242,20.93531
Chhindwāra,Chhindwara,134847,Asia/Kolkata,IN,22.05697,78.93958
Mandya,Mandya,134845,Asia/Kolkata,IN,12.5223,76.89746
Cap-Haïtien,Cap-Haitien,134815,America/Port-au-Prince,HT,19.75938,-72.19815
Baturaja,Baturaja,134759,Asia/Jakarta,ID,-4.12891,104.16695
Marbella,Marbella,134623,Europe/Madrid,ES,36.51543,-4.88583
's-Hertogenbosch,'s-Hertogenbosch,134520,Europe/Amsterdam,NL,51.69917,5.30417
Rodriguez,Rodriguez,134432,Asia/Manila,PH,14.76011,121.19993
Laghouat,Laghouat,134372,Africa/Algiers,DZ,33.8,2.86514
Nevinnomyssk,Nevinnomyssk,134345,Europe/Moscow,RU,44.6333,41.9444
San Mateo,San Mateo,134327,Asia/Manila,PH,14.6982,121.1236
Ţahţā,Tahta,134314,Africa/Cairo,EG,26.76866,31.50198
Śródmieście,Srodmiescie,134306,Europe/Warsaw,PL,52.22904,21.01644
Olathe,Olathe,134305,America/Chicago,US,38.8814,-94.81913
León,Leon,134305,Europe/Madrid,ES,42.60003,-5.57032
Ahuntsic-Cartierville,Ahuntsic-Cartierville,134245,America/Toronto,CA,45.56667,-73.66667
Ikirun,Ikirun,134240,Africa/Lagos,NG,7.91283,4.66741
Ciudad Acuña,Ciudad Acuna,134233,America/Matamoros,MX,29.32322,-100.95217
Shenglilu,Shenglilu,134218,Asia/Shanghai,CN,29.35048,105.8775
San Nicolás de los Arroyos,San Nicolas de los Arroyos,134217,America/Argentina/Buenos_Aires,AR,-33.33425,-60.2108
Léogâne,Leogane,134190,America/Port-au-Prince,HT,18.5111,-72.63343
Adiwerna,Adiwerna,134188,Asia/Jakarta,ID,-6.9375,109.1325
Abakaliki,Abakaliki,134102,Africa/Lagos,NG,6.32485,8.11368
Warren,Warren,134056,America/Detroit,US,42.49044,-83.01304
Bānkura,Bankura,133966,Asia/Kolkata,IN,23.23241,87.0716
İnegol,Inegol,133959,Europe/Istanbul,TR,40.07806,29.51333
Ebetsu,Ebetsu,133953,Asia/Tokyo,JP,43.10806,141.55056
Anyama,Anyama,133905,Africa/Abidjan,CI,5.49462,-4.05183
Jiawang,Jiawang,133861,Asia/Shanghai,CN,34.43278,117.44194
Columbia,Columbia,133803,America/New_York,US,34.00071,-81.03481
Singaraja,Singaraja,133784,Asia/Makassar,ID,-8.112,115.08818
Würzburg,Wuerzburg,133731,Europe/Berlin,DE,49.79391,9.95121
Diourbel,Diourbel,133705,Africa/Dakar,SN,14.64792,-16.24363
Randfontein,Randfontein,133654,Africa/Johannesburg,ZA,-26.1844,27.70203
Hājīpur,Hajipur,133606,Asia/Kolkata,IN,25.68544,85.20981
Pervouralsk,Pervouralsk,133600,Asia/Yekaterinburg,RU,56.90528,59.94361
Gondā City,Gonda City,133583,Asia/Kolkata,IN,27.13181,81.95332
Sinnūris,Sinnuris,133532,Africa/Cairo,EG,29.41345,30.86579
Milagro,Milagro,133508,America/Guayaquil,EC,-2.13404,-79.59415
Bhuj,Bhuj,133459,Asia/Kolkata,IN,23.25397,69.66928
Thornton,Thornton,133451,America/Denver,US,39.86804,-104.97192
Hastings,Hastings,133422,Europe/London,GB,50.85568,0.58009
Valdivia,Valdivia,133419,America/Santiago,CL,-39.81422,-73.24589
Olmaliq,Olmaliq,133400,Asia/Tashkent,UZ,40.84472,69.59833
Dunedin,Dunedin,133300,Pacific/Auckland,NZ,-45.87416,170.50361
Hindupur,Hindupur,133298,Asia/Kolkata,IN,13.82807,77.49143
Mojokerto,Mojokerto,133272,Asia/Jakarta,ID,-7.4664,112.4338
Okrika,Okrika,133271,Africa/Lagos,NG,4.74215,7.08368
High Wycombe,High Wycombe,133204,Europe/London,GB,51.62907,-0.74934
Carrollton,Carrollton,133168,America/Chicago,US,32.95373,-96.89028
Talisay,Talisay,133148,Asia/Manila,PH,10.24472,123.84944
St. Catharines,St. Catharines,133113,America/Toronto,CA,43.17126,-79.24267
Gao,Gao,133110,Africa/Bamako,ML,16.27167,-0.04472
Milton,Milton,132979,America/Toronto,CA,43.51681,-79.88294
M'Sila,M'Sila,132975,Africa/Algiers,DZ,35.70889,4.53722
Midland,Midland,132950,America/Chicago,US,31.99735,-102.07791
Franceville,Franceville,132895,Africa/Libreville,GA,-1.63333,13.58357
Puqi,Puqi,132891,Asia/Shanghai,CN,29.71667,113.88333
Tondabayashichō,Tondabayashicho,132873,Asia/Tokyo,JP,34.50065,135.60211
Sandachō,Sandacho,132858,Asia/Tokyo,JP,34.88444,135.22694
Shillong,Shillong,132842,Asia/Kolkata,IN,25.56892,91.88313
Mīāndoāb,Miandoab,132819,Asia/Tehran,IR,36.96667,46.10961
Kislovodsk,Kislovodsk,132771,Europe/Moscow,RU,43.91333,42.72083
Schaerbeek,Schaerbeek,132761,Europe/Brussels,BE,50.86935,4.37737
Hoofddorp,Hoofddorp,132734,Europe/Amsterdam,NL,52.3025,4.68889
Palakkad,Palakkad,132728,Asia/Kolkata,IN,10.77319,76.65366
Charleston,Charleston,132609,America/New_York,US,32.77657,-79.93092
Fujinomiya,Fujinomiya,132507,Asia/Tokyo,JP,35.21667,138.61667
Innsbruck,Innsbruck,132493,Europe/Vienna,AT,47.26266,11.39454
Wugang,Wugang,132457,Asia/Shanghai,CN,26.7279,110.63198
Gloucester,Gloucester,132416,Europe/London,GB,51.86568,-2.2431
Waco,Waco,132356,America/Chicago,US,31.54933,-97.14667
Cerro,Cerro,132351,America/Havana,CU,23.10809,-82.3866
Tarragona,Tarragona,132299,Europe/Madrid,ES,41.11905,1.24544
Kakamigahara,Kakamigahara,132241,Asia/Tokyo,JP,35.41667,136.86667
Dimitrovgrad,Dimitrovgrad,132226,Europe/Ulyanovsk,RU,54.21386,49.61838
Zhalantun,Zhalantun,132224,Asia/Shanghai,CN,48.00945,122.73651
Pindamonhangaba,Pindamonhangaba,132218,America/Sao_Paulo,BR,-22.92389,-45.46167
Kombolcha,Kombolcha,132100,Africa/Addis_Ababa,ET,11.08155,39.74339
Muricay,Muricay,132094,Asia/Manila,PH,7.8275,123.4782
Sterling Heights,Sterling Heights,132052,America/Detroit,US,42.58031,-83.0302
Surat Thani,Surat Thani,132040,Asia/Bangkok,TH,9.14011,99.33311
Ferrara,Ferrara,132009,Europe/Rome,IT,44.83804,11.62057
Quận Đức Thịnh,Quan GJuc Thinh,132000,Asia/Ho_Chi_Minh,VN,10.30989,105.73855
Ōmuta,Omuta,131974,Asia/Tokyo,JP,33.03333,130.45
Fuji,Fuji,131927,Asia/Shanghai,CN,29.14819,105.37391
Godhra,Godhra,131913,Asia/Kolkata,IN,22.77547,73.61488
Ōme,Ome,131895,Asia/Tokyo,JP,35.78389,139.24306
Shahrud,Shahrud,131889,Asia/Tehran,IR,36.41819,54.97628
Dawukou,Dawukou,131880,Asia/Shanghai,CN,39.04194,106.39583
Bulaon,Bulaon,131818,Asia/Manila,PH,15.08262,120.66288
Ajdabiya,Ajdabiya,131773,Africa/Tripoli,LY,30.75545,20.22625
Abiko,Abiko,131771,Asia/Tokyo,JP,35.86667,140.01667
Kishangarh,Kishangarh,131749,Asia/Kolkata,IN,26.59006,74.85397
Kadoma,Kadoma,131727,Asia/Tokyo,JP,34.7381,135.57442
Majie,Majie,131696,Asia/Shanghai,CN,25.0319,102.638
Jijel,Jijel,131513,Africa/Algiers,DZ,36.821,5.76352
Martapura,Martapura,131449,Asia/Makassar,ID,-3.4109,114.8642
Villeurbanne,Villeurbanne,131445,Europe/Paris,FR,45.76601,4.8795
Gonbad-e Kāvūs,Gonbad-e Kavus,131416,Asia/Tehran,IR,37.25004,55.16721
Limbe,Limbe,131381,Africa/Douala,CM,4.02356,9.20607
Rānīganj,Raniganj,131261,Asia/Kolkata,IN,23.6164,87.13061
Hepo,Hepo,131238,Asia/Shanghai,CN,23.43077,115.82991
Iranshahr,Iranshahr,131232,Asia/Tehran,IR,27.20245,60.68476
Soubré,Soubre,131181,Africa/Abidjan,CI,5.78377,-6.59388
Denton,Denton,131044,America/Chicago,US,33.21484,-97.13307
Lashio,Lashio,131016,Asia/Yangon,MM,22.9359,97.7498
Pīlibhīt,Pilibhit,131008,Asia/Kolkata,IN,28.63124,79.80436
Novomoskovsk,Novomoskovsk,130982,Europe/Moscow,RU,54.01098,38.29084
Buzău,Buzau,130954,Europe/Bucharest,RO,45.15,26.83333
Sapucaia,Sapucaia,130937,America/Sao_Paulo,BR,-29.83333,-51.15
Matsubara,Matsubara,130855,Asia/Tokyo,JP,34.56667,135.55
Abengourou,Abengourou,130810,Africa/Abidjan,CI,6.72972,-3.49639
Beāwar,Beawar,130777,Asia/Kolkata,IN,26.10119,74.32028
Pinsk,Pinsk,130777,Europe/Minsk,BY,52.12153,26.06726
Al Bāb,Al Bab,130745,Asia/Damascus,SY,36.37051,37.5157
Shuangcheng,Shuangcheng,130710,Asia/Shanghai,CN,45.3798,126.30711
Exeter,Exeter,130709,Europe/London,GB,50.7236,-3.52751
Ho,Ho,130701,Africa/Accra,GH,6.60084,0.4713
Isesaki,Isesaki,130692,Asia/Tokyo,JP,36.31667,139.2
Zama,Zama,130667,Asia/Tokyo,JP,35.4879,139.39101
Abohar,Abohar,130603,Asia/Kolkata,IN,30.14453,74.19552
Moga,Moga,130549,Asia/Kolkata,IN,30.81383,75.16878
Al Ajaylat,Al Ajaylat,130546,Africa/Tripoli,LY,32.75718,12.37633
Udon Thani,Udon Thani,130531,Asia/Bangkok,TH,17.41567,102.78589
Petrogradka,Petrogradka,130455,Europe/Moscow,RU,59.96567,30.31154
Zipaquirá,Zipaquira,130432,America/Bogota,CO,5.02208,-74.00481
